id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,audit_links,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d,staking,fdv,mcap,forkedFrom,listedAt,pool2,audit
705,TTswap,,-,https://ttswap.space/#/swap,TTSwap is a DEX (decentralized exchange) on the ThunderCore blockchain based on the model: Automated Market-Making (AMM) inspired by Uniswap.,ThunderCore,https://icons.llama.fi/ttswap.png,0,,,1450,Dexes,['ThunderCore'],ttswap/index.js,ThunderProtocol,,,ttswap,5988298.352836,{'ThunderCore': 5988298.352836},0.695503642902068,-4.134882723145978,6.0809195571611525,,,,['Uniswap'],1635107086.0,,
599,Cub Finance,bsc:0x50d809c74e0b8e49e7b4c65bb3109abe3ff4c1c1,CUB,https://cubdefi.com,"The goal of Cub Finance is to adopt and build DeFi-based smart contracts for the entire LeoFinance project. Through BEP20 LEO (bLEO), CUB and the adoption of existing use cases in the space, we're using the basic starting point of the Cub Finance yield platform to build a new generation of DeFi apps to expand and service our community of thousands of MAUs.",Binance,https://icons.llama.fi/cub-finance.svg,2,,cub-finance,8858,Yield,['Binance'],cubfinance/index.js,FinanceLeo,['https://www.certik.org/projects/cubfinance'],,cub-finance,5957252.739280839,{'Binance': 5957252.731909946},-0.23965692685035833,-7.646889279590269,-4.4135902882918,,,5177417.0,"['Goose Finance', 'Autofarm']",,,
280,Oxygen,z3dn17yLaGMKffVogeFHQ9zWVcXgqgf3PQnDsNs2g6M,OXY,https://www.oxygen.org/,Money market on Solana,Solana,https://icons.llama.fi/oxygen.jpg,0,,oxygen,8029,Lending,['Solana'],oxygen/index.js,Oxygen_protocol,,,oxygen,5946323.2,{'Solana': 5946323.2},-0.6133386461023633,-5.427899843658835,-5.220804952324727,,19031378551.0,385121772.0,,,,
350,CVI Finance,0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,GOVI,https://cvi.finance/,CVI is a Market Fear Index for the Crypto Space - a new DeFi Primitive,Multi-Chain,https://icons.llama.fi/cvi-finance.png,0,,govi,8408,Synthetics,"['Ethereum', 'Polygon']",cvi/index.js,official_CVI,"['https://cvi.finance/files/usdt-audit.pdf', 'https://cvi.finance/files/eth-audit.pdf']",['Chainlink'],cvi-finance,5904991.130874243,"{'Ethereum': 3432039.1084912424, 'Polygon': 2472952.0223830002}",0.0,-3.3728758826292164,-22.40247066219328,,,17118441.0,,,,
301,Nerve,bsc:0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,NRV,https://nerve.fi,Nerve is a trustless bridge and stableswap AMM designed to on-ramp & trade pegged assets quickly with minimal slippage.,Binance,https://icons.llama.fi/nerve.png,2,,nerve-finance,8755,Dexes,['Binance'],nerve/index.js,NerveFinance,['https://docs.nerve.fi/fundamentals/audits-and-security'],,nerve,5837761.314463092,"{'staking': 727399.7967181072, 'Binance': 5837761.314463092, 'Binance-staking': 727399.7967181072}",0.16113744415346787,-6.124196698899453,-32.33375681911541,727399.7967181072,156256967.0,77747624.0,,,,
624,Paladin Finance,-,-,https://www.paladin.vote,"Paladin is a decentralized, non-custodial governance lending protocol where users can either loan the voting power in their governance token, or borrow some voting power.",Ethereum,https://icons.llama.fi/paladin-finance.jpg,2,,,,Lending,['Ethereum'],paladinfinance/index.js,Paladin_vote,['https://github.com/pessimistic-io/audits/blob/914e35fdfc879451a61d2a3969f3be839b8c808f/Paladin%20Security%20Analysis%20by%20Pessimistic.pdf'],,paladin-finance,5775246.970697293,{'Ethereum': 5775246.970697293},0.24928986607332604,-5.447674405377853,-20.023342898690913,,,,,,,
421,Paint Swap,fantom:0x85dec8c4B2680793661bCA91a8F129607571863d,BRUSH,https://paintswap.finance,"PaintSwap Finance has the premier open NFT Marketplace on Fantom. It has a unique and sustainable yield farming AMM platform where 50% of farming rewards are locked for 3 months in the Art Gallery. The first project to create a video game built on the Fantom network, as well as many other exciting features in the works.",Fantom,https://icons.llama.fi/paint-swap.png,0,,paint-swap,,Dexes,['Fantom'],paintswap/index.js,paint_swap,,,paint-swap,5768602.7359968005,"{'staking': 2138706.9310671445, 'Fantom': 5768602.7359968005, 'Fantom-staking': 2138706.9310671445}",-1.7421626865512394,-9.164323040985536,-8.718487157039803,2138706.9310671445,16950086.0,5738158.0,,,,
381,Premia,0x6399c842dd2be3de30bf99bc7d1bbf6fa3650e70,PREMIA,https://premia.finance/,"Premia's automated options market enables best-in-class pricing based on realtime supply and demand, bringing fully-featured peer-to-pool trading and capital efficiency to DeFi options.",Multi-Chain,https://icons.llama.fi/premia.jpg,2,,premia,8476,Options,"['Binance', 'Ethereum']",premia/index.js,PremiaFinance,"['https://solidity.finance/audits/Premia', 'https://hacken.io/audits/#solidstate', 'https://hacken.io/audits/#premia_finance']",,premia,5601677.878259287,"{'Binance': 12921.476999999999, 'Ethereum': 5588756.401259287, 'Ethereum-staking': 13275440.011820769, 'staking': 13275440.011820769}",7.558491030579262e-05,-3.483232409911892,9.659917742727302,13275440.011820769,288702871.0,30596774.0,,,,
742,Furucombo,polygon:0x6ddb31002abc64e1479fc439692f7ea061e78165,COMBO,https://furucombo.app,"Furucombo starts from a tool built for end-users to optimize their DeFi strategy simply by drag and drop, and it's now a DeFi portal to optimize your crypto wealth.",Polygon,https://icons.llama.fi/furucombo.png,2,,furucombo,8259,Yield,['Polygon'],furucombo/index.js,furucombo,['https://docs.furucombo.app/audit'],['CoinGecko'],furucombo,5529862.29349843,{'Polygon': 5529862.29349843},-0.03535216326653767,-3.378923938850974,,,55375761.0,13421278.0,,1635804510.0,,
679,UniFarm,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,UFARM,https://unifarm.co,Decentralized farming pool of DEFI's top projects. One Farm To Rule Them All,Multi-Chain,https://icons.llama.fi/unifarm.jpg,2,,unifarm,9262,Yield,"['Binance', 'Ethereum', 'Polygon']",unifarm/index.js,unifarm_,['https://blog.oropocket.com/wp-content/uploads/2021/02/OpenDeFi-Unifarm-Audit-Report-QuillAudits.pdf'],,unifarm,5527239.371013612,"{'Binance': 1620635.6487705098, 'Ethereum': 3881608.078628707, 'Polygon': 24995.643614394197}",1.8677203198293313,-7.209731536026553,-18.066541502947004,,28829967.0,2453315.0,,1634497185.0,,
341,Nsure,0x20945ca1df56d237fd40036d47e866c7dccd2114,NSURE,https://nsure.network/,Open Insurance Platform for Open Finance,Ethereum,https://icons.llama.fi/nsure.jpg,0,,nsure-network,7231,Insurance,['Ethereum'],nsure/index.js,Nsure_network,,['Chainlink'],nsure,5405863.881548269,{'Ethereum': 5405863.881548269},0.1838663889974157,-6.360771847925363,5.646938732902058,,20987935.0,4979857.0,,,,
595,Convergence,0xc834fa996fa3bec7aad3693af486ae53d8aa8b50,CONV,https://conv.finance,Convergence is a new age protocol allowing both retail and enterprise users to swap between real-world assets and blockchain-based DeFi utility tokens seamlessly,Ethereum,https://icons.llama.fi/convergence.jpg,2,,convergence,8716,Dexes,['Ethereum'],convergence/index.js,ConvergenceFin,['https://www.certik.org/projects/convergencefinance'],,convergence,5398730.628381893,{'Ethereum': 5398730.628381893},0.3474084543370708,-2.969746244310386,5.231217991204559,,,40148678.0,,,,
601,Warp Protocol,0xed40834a13129509a89be39a9be9c0e96a0ddd71,WARP,https://www.warp.finance,Warp Finance is an open-source protocol on Ethereum that is creating a novel use case for unused Liquidity Provider (LP) tokens by allowing them to be used as collateral for borrowing,Ethereum,https://icons.llama.fi/warp-protocol.jpg,2,,warp-finance,8439,Lending,['Ethereum'],warp/index.js,warpfinance,['https://github.com/warp-finance/warpv2/blob/c0d26e0b1a74dccbe042aae65cc964f0d391630a/audits/Trail%20of%20Bits%20Second%20Audit%20Warp%20Finance.pdf'],,warp-protocol,5271224.4309965465,{'Ethereum': 5271224.4309965465},0.16371434311861321,-2.820730639580418,-3.011775105068466,,,17478041.0,,,,
391,PantherSwap,bsc:0x1f546ad641b56b86fd9dceac473d1c7a357276b7,PANTHER,https://pantherswap.com/,PantherSwap is the first automatic liquidity acquisition yield farm and AMM decentralized exchange running on Binance Smart Chain with lots of unique and creative features that let you earn and win.,Binance,https://icons.llama.fi/pantherswap.jpg,2,,pantherswap,9778,Yield,['Binance'],pantherswap/index.js,PantherSwap,['https://docs.pantherswap.com/security/audits'],,pantherswap,5247019.405498954,{'Binance': 5247019.405498954},0.14098373059698588,-3.553642980816335,-0.6495297189074307,,,0.0,,,,
610,eCurve,eos:ECRV,ECRV,https://ecurve.finance,"eCurve is an exchange liquidity pool on EOS, designed for extremely efficient stablecoin trading and low risk, supplemental fee income for liquidity providers, without an opportunity cost.",EOS,https://icons.llama.fi/ecurve.png,0,,,,Dexes,['EOS'],ecurve/index.js,DAPPAccountDAO,,,ecurve,5210994.9999446245,{'EOS': 5210994.9999446245},0.00961376110871015,-0.17419883826603666,-0.2706248128801576,,,,['Curve'],,,
527,KSwap Finance,okex:0xab0d1578216A545532882e420A8C61Ea07B00B12,KST,https://kswap.finance,KSwap Finance is a decentralized trading platform deployed on OKExChain.,OKExChain,https://icons.llama.fi/kswap-finance.jpg,2,,,9479,Dexes,['OKExChain'],kswapfinance/index.js,kswap_finance,['https://static.kswap.finance/audit/KST_Audit_Report_EN.pdf'],['KSwap'],kswap-finance,5180394.51484446,{'OKExChain': 5180394.51484446},-0.036463155189409235,0.2503442600487773,-8.517248142075445,,,,,,,
812,EmpireDEX,,-,https://app.empiredex.org/farm,#EmpireDEX is a Multi-Chain DEX Protocol,Multi-Chain,https://icons.llama.fi/empire-dex.jpg,0,,,,Dexes,"['Cronos', 'Binance', 'Ethereum', 'xDai', 'Avalanche', 'Polygon', 'Fantom']",empiredex/index.js,Empire_DEX,,,empiredex,5168573.747027893,"{'Cronos': 2597656.08020941, 'Binance': 1389892.2164489971, 'Ethereum': 140766.0994926545, 'xDai': 52816.16899076295, 'Avalanche': 213283.7863552215, 'Polygon': 133143.77886654102, 'Fantom': 641015.6166643057}",0.6854183088807559,-10.95719579159757,,,,,,1636439712.0,,
804,Gyro,bsc:0x1b239abe619e74232c827fbe5e49a4c072bd869d,GYRO,https://gyro.money,"Gyro consists of a treasury and liquidity that is managed and owned by the protocol itself. Gyro's algorithm dynamically mints GYRO tokens based on a bond mechanism, and high staking rewards that are designed to control inflation and dilution.",Binance,https://icons.llama.fi/gyro.jpg,0,,gyro,12703,Assets,['Binance'],gyro.js,GyroDAO,,,gyro,4961496.262382352,"{'Binance': 4961496.262382352, 'Binance-staking': 20669478.7791128, 'staking': 20669478.7791128}",0.0924255593813541,-4.610118742240118,-13.163571599048367,20669478.7791128,26008360.0,26008360.0,['Olympus DAO'],1636378556.0,,
567,Newland,-,-,https://newland.finance,Newland is a one-stop decentralized ecological platform that integrates multiple public chains,Multi-Chain,https://icons.llama.fi/newland.jpg,2,,,,Yield,"['Ethereum', 'Heco']",newland/index.js,Newlandplatform,['https://www.fairyproof.com/doc/Newland-Audit-Report-080321.pdf'],,newland,4863475.699977397,"{'Ethereum': 130434.9113463749, 'Heco': 4733040.788631022, 'Treasury': 17729.57506294717}",-0.09191433705410645,-23.370003484705222,-17.77782434481813,,,,,,,
562,Crystl Finance,polygon:0x76bF0C28e604CC3fE9967c83b3C3F31c213cfE64,CRYSTL,https://www.crystl.finance,"Crystl Finance is a decentralized Vaulting Platform that runs on Polygon and ApeSwap Polygon Exchange, and pays out $CRYSTL, the native currency. With it, you can earn profits from your capital in a way that is fair, transparent, and secure.",Polygon,https://icons.llama.fi/crystl-finance.png,2,,crystl-finance,12100,Staking,['Polygon'],crystl/index.js,CrystlFinance,['https://polycrystal.gitbook.io/polycrystal-finance/security/audits'],"[""ApeSwap's Polygon Subgraph""]",crystl-finance,4797627.679212944,{'Polygon': 4797627.679212944},-1.0135817209743294,-10.346978256112777,-31.867856601384304,,,2790074.0,['PancakeSwap'],1634207334.0,,
748,MistSwap,smartbch:0x5fA664f69c2A4A3ec94FaC3cBf7049BD9CA73129,MIST,https://mistswap.fi,"Trade, launch, stake, farm, invest, automate, build on the premier DeFi platform of smartBCH",smartBCH,https://icons.llama.fi/mistswap.png,2,,,,Dexes,['smartBCH'],mistswap/index.js,mistswapdex,['https://docs.mistswap.fi/MistSwap-0xguard-audit.pdf'],,mistswap,4736684.296319566,{'smartBCH': 4736684.296319566},1.4650229923284002,-2.1733474599736127,-26.638488731172572,,,,['SushiSwap'],1635846048.0,,
625,Arbi's Finance,arbitrum:0x9f20de1fc9b161b34089cbeae888168b44b03461,ARBIS,https://arbis.finance,Arbi's Finance is the premier autocompounder on the Arbitrum network.,Arbitrum,https://icons.llama.fi/arbis-finance.jpg,0,,arbis-finance,,Yield,['Arbitrum'],arbis.js,arbis_finance,,,arbis-finance,4699558.0,{'Arbitrum': 4699558},2.999699081090526,-6.94992979998888,100.17327265099064,,,0.0,,,,
250,BasketDAO,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,BASK,https://basketdao.org/,A community controlled no fee token basket that you are PAID to hold.,Ethereum,https://icons.llama.fi/basketdao.jpg,2,,basketdao,9157,Indexes,['Ethereum'],basketdao/index.js,BasketDAOOrg,['https://github.com/basketdao/contracts/tree/main/audits'],,basketdao,4686992.06509331,{'Ethereum': 4686992.06509331},0.0,-5.597098513022502,-10.474774072235249,,441174.0,268301.0,,,,
512,Feeder Finance,bsc:0x67d66e8Ec1Fd25d98B3Ccd3B19B7dc4b4b7fC493,FEED,https://www.feeder.finance,"Feeder Finance reimagines the DeFi journey with a simplified user experience, unique diversified vaults, and multichain vault aggregation -- Think less, Earn more.The Feeder Finance platform will feature a uniquely simplified user experience to turn the hunt for APY at countless platforms, into one simple stop. Our unique vault strategies that focus on the bigger picture, allow a single deposit to spread across multiple destinations; auto-compounding, auto-rebalancing, and optimizing for risk adjusted returns every step of the way",Binance,https://icons.llama.fi/feeder-finance.png,2,,feeder-finance,10109,Yield,"['Binance', 'Fantom']",feederfinance/index.js,FeederFinance,['https://docs.feeder.finance/audits'],,feeder-finance,4667761.247989,"{'pool2': 1860426.919399, 'Binance-pool2': 1860426.919399, 'Binance': 4341296.852839, 'Binance-staking': 4060108.072924, 'staking': 4060108.072924, 'Fantom': 326464.39515}",-0.045510324309432804,15.182369338576734,7.826468173815201,4060108.072924,,5922115.0,,,1860426.919399,
873,BSCSwap,bsc:0xacc234978a5eb941665fd051ca48765610d82584,BSWAP,https://bscswap.com/#/list,Superior cross-chain AMM with trader focused features,Binance,https://icons.llama.fi/bscswap.png,0,,,,Dexes,['Binance'],bscswap/index.js,,,,bscswap,4665270.325519158,"{'Binance': 4665270.325519158, 'Binance-staking': 0, 'staking': 0}",-0.27448201820877216,-4.403328607449879,0.9638152672857245,0.0,,,,1637375764.0,,
499,Polycat,polygon:0x3a3df212b7aa91aa0402b9035b098891d276572b,FISH,https://polycat.finance,"​Polycat is a value-oriented, sustainable and decentralized hybrid yield optimizer (yield farm and yield aggregator) running on the Polygon blockchain.",Polygon,https://icons.llama.fi/polycat.png,2,,polycat-finance,10134,Dexes,['Polygon'],polycat/index.js,PolycatFinance,['https://docs.polycat.finance/security#audit'],,polycat,4636994.137956,"{'Polygon': 4636994.137956, 'pool2': 1249176.161259, 'Polygon-pool2': 1249176.161259}",0.04197113106228301,-1.4475060065726666,0.11167705893160473,,,0.0,,,1249176.161259,
606,RocketSwap,-,RSWP,https://rocketswap.exchange,Rocketswap (RSWP) is a community developed AMM (Automated Market Maker) which resides on the Lamden Blockchain.,Lamden,https://icons.llama.fi/rocketswap.jpg,0,,,,Dexes,['Lamden'],rocketswap.js,RSwapOfficial,,,rocketswap,4564999.7876133,{'Lamden': 4564999.7876133},8.952592932880847,-3.1267746196586756,-9.49950454488308,,,,['Uniswap'],,,
751,ZeroTwoOHM,arbitrum:0xdb96f8efd6865644993505318cc08FF9C42fb9aC,Z2O,https://zerotwohm.finance,ZeroTwOhm is the first decentralized reserve currency protocol natively built on the Arbitrum One Network.,Arbitrum,https://icons.llama.fi/zerotwoohm.png,0,,zerotwohm,,Assets,['Arbitrum'],zerotwoohm/index.js,arbis_finance,,,zerotwoohm,4521972.367285243,"{'Arbitrum-staking': 14605410.635603154, 'Arbitrum': 4521972.367285243, 'staking': 14605410.635603154}",0.0484934341683072,-3.9748348087209564,16.033440561267057,14605410.635603154,12355793.0,0.0,['Olympus DAO'],1635877329.0,,
322,Yogi Finance,bsc:0x88888C8783a88aD40d995073Ab7FBbe8d34aCdA8,YOGI,https://yogi.fi,"Automated portfolio manager, liquidity provider, and price sensor. Optimized for Polygon & BSC.",Multi-Chain,https://icons.llama.fi/yogi-finance.svg,0,,,,Dexes,"['Binance', 'Polygon']",yogi/index.js,yogi_finance,['https://docs.yogi.fi/core-concepts/security/audits'],,yogi-finance,4302589.708014149,"{'Binance': 31342.362153359998, 'Polygon': 4271247.34586079}",-0.22111803267328867,0.7842618673423658,-3.4106049530400497,,,,,,,
387,Bearn,bsc:0x81859801b01764d4f0fa5e64729f5a6c3b91435b,BFI,https://www.bearn.fi/,"bEarn Fi is a cross-chain product in Decentralized Finance (DeFi) that at its core provides yield generation, algorithmic stablecoin, bridge, gaming aggregation, treasury, AMM DEX, and governance on multi-chain: Binance Smart Chain blockchain (BSC) and Ethereum blockchain.",Binance,https://icons.llama.fi/bearn.jpg,3,,bearn-fi,8796,Yield,['Binance'],bearnfi/index.js,BearnFi,,,bearn,4256376.905060191,{'Binance': 4256386.368309082},0.0684793613191772,,,,,75444.0,,,,
847,PhotonSwap Finance,cronos:0xbdd4e5660839a088573191A9889A262c0Efc0983,PHOTON,https://photonswap.finance,AMM styled decentralized exchange (DEX) on Cronos ,Cronos,https://icons.llama.fi/photonswap-finance.jpg,0,,,,Dexes,['Cronos'],photonswap/index.js,photonswap_fi,,,photonswap-finance,4245949.319550984,{'Cronos': 4245949.319550984},1.0401054332685078,-6.921499792115952,7.141661996544158,,,,['Uniswap'],1637042970.0,,
